,Title,Author,Published,Link
0,How to do knowledge acquisition without completely annoying your expert,"Mitchell, F.",1995,https://pureportal.coventry.ac.uk/en/publications/how-to-do-knowledge-acquisition-without-completely-annoying-your-
0,Exploiting flat subspaces in local search for p-Center problem and two fault-tolerant variants,"Mousavi, S. R.",Jan 2023,https://pureportal.coventry.ac.uk/en/publications/exploiting-flat-subspaces-in-local-search-for-p-center-problem-an
0,Towards algorithm-free physical equilibrium model of computing,"Mousavi, S.",Dec 2021,https://pureportal.coventry.ac.uk/en/publications/towards-algorithm-free-physical-equilibrium-model-of-computing
0,A review of network-based approaches to drug repositioning,"Mousavi, S. R.",Sept 2018,https://pureportal.coventry.ac.uk/en/publications/a-review-of-network-based-approaches-to-drug-repositioning
0,An incremental intrusion detection system using a new semi‐supervised stream classification method,"Mousavi, S. R.",23 Jan 2017,https://pureportal.coventry.ac.uk/en/publications/an-incremental-intrusion-detection-system-using-a-new-semisupervi
0,Heter-LP: A heterogeneous label propagation algorithm and its application in drug repositioning,"Mousavi, S. R.",1 Apr 2017,https://pureportal.coventry.ac.uk/en/publications/heter-lp-a-heterogeneous-label-propagation-algorithm-and-its-appl
0,A Generator-Matrix-Based Approach for Adaptively Generating Cut-Inducing Redundant Parity Checks,"Mousavi, S. R.",Apr 2016,https://pureportal.coventry.ac.uk/en/publications/a-generator-matrix-based-approach-for-adaptively-generating-cut-i
0,Exhaustive Enumeration of Elementary Trapping Sets of an Arbitrary Tanner Graph,"Mousavi, S. R.",Sept 2016,https://pureportal.coventry.ac.uk/en/publications/exhaustive-enumeration-of-elementary-trapping-sets-of-an-arbitrar
0,Accurate single individual haplotyping based on HuRef dataset using HapSAT algorithm,"Mousavi, S. R.",22 Mar 2015,https://pureportal.coventry.ac.uk/en/publications/accurate-single-individual-haplotyping-based-on-huref-dataset-usi
0,A new hybrid algorithm for the balanced transportation problem,"Mousavi, S. R.",Apr 2015,https://pureportal.coventry.ac.uk/en/publications/a-new-hybrid-algorithm-for-the-balanced-transportation-problem
0,An incremental mixed data clustering method using a new distance measure,"Mousavi, S. R.",Mar 2015,https://pureportal.coventry.ac.uk/en/publications/an-incremental-mixed-data-clustering-method-using-a-new-distance-
0,Stopping set elimination by parity-check matrix extension via integer linear programming,"Mousavi, S. R.",May 2015,https://pureportal.coventry.ac.uk/en/publications/stopping-set-elimination-by-parity-check-matrix-extension-via-int
0,Maximum likelihood model based on minor allele frequencies and weighted Max-SAT formulation for haplotype assembly,"Mousavi, S. R.",7 Jun 2014,https://pureportal.coventry.ac.uk/en/publications/maximum-likelihood-model-based-on-minor-allele-frequencies-and-we
0,A negative dual rectangle cancellation algorithm for the linear assignment problem,"Mousavi, S. R.",Aug 2013,https://pureportal.coventry.ac.uk/en/publications/a-negative-dual-rectangle-cancellation-algorithm-for-the-linear-a
0,A GRASP algorithm for the Closest String Problem using a probability-based heuristic,"Mousavi, S. R.",Feb 2012,https://pureportal.coventry.ac.uk/en/publications/a-grasp-algorithm-for-the-closest-string-problem-using-a-probabil
0,A hyper-heuristic for the Longest Common Subsequence problem,"Mousavi, S. R.",Feb 2012,https://pureportal.coventry.ac.uk/en/publications/a-hyper-heuristic-for-the-longest-common-subsequence-problem
0,An enhanced beam search algorithm for the Shortest Common Supersequence Problem,"Mousavi, S. R.",Apr 2012,https://pureportal.coventry.ac.uk/en/publications/an-enhanced-beam-search-algorithm-for-the-shortest-common-superse
0,An improved algorithm for the longest common subsequence problem,"Mousavi, S. R.",Mar 2012,https://pureportal.coventry.ac.uk/en/publications/an-improved-algorithm-for-the-longest-common-subsequence-problem
0,An improved heuristic for haplotype inference,"Mousavi, S. R.",10 Oct 2012,https://pureportal.coventry.ac.uk/en/publications/an-improved-heuristic-for-haplotype-inference
0,An improved heuristic for the far from most strings problem,"Mousavi, S. R.",Apr 2012,https://pureportal.coventry.ac.uk/en/publications/an-improved-heuristic-for-the-far-from-most-strings-problem
0,Artificial neural network modeling of process and product indices in deep bed drying of rough rice,"Mousavi, S. R.",2012,https://pureportal.coventry.ac.uk/en/publications/artificial-neural-network-modeling-of-process-and-product-indices
0,Improved haplotype assembly using Xor genotypes,"Mousavi, S. R.",7 Apr 2012,https://pureportal.coventry.ac.uk/en/publications/improved-haplotype-assembly-using-xor-genotypes
0,New optimal solution to disjoint set K-coverage for lifetime extension in wireless sensor networks,"Mousavi, S. R.",Mar 2012,https://pureportal.coventry.ac.uk/en/publications/new-optimal-solution-to-disjoint-set-k-coverage-for-lifetime-exte
0,A hybrid metaheuristic for Closest String Problem,"Mousavi, S. R.",Jul 2011,https://pureportal.coventry.ac.uk/en/publications/a-hybrid-metaheuristic-for-closest-string-problem
0,Effective haplotype assembly via maximum Boolean satisfiability,"Mousavi, S. R.",14 Jan 2011,https://pureportal.coventry.ac.uk/en/publications/effective-haplotype-assembly-via-maximum-boolean-satisfiability
0,A memetic algorithm for closest string problem and farthest string problem,"Mousavi, S. R.",8 Jul 2010,https://pureportal.coventry.ac.uk/en/publications/a-memetic-algorithm-for-closest-string-problem-and-farthest-strin
0,"Social and environmental reporting, sustainable development and institutional voids:  Evidence from a developing country","Moustafa, M.",1 Mar 2021,https://pureportal.coventry.ac.uk/en/publications/social-and-environmental-reporting-sustainable-development-and-in
0,Board structure and corporate R&D intensity:  evidence from Forbes global 2000,"Moustafa, M.",18 Jun 2020,https://pureportal.coventry.ac.uk/en/publications/board-structure-and-corporate-rampd-intensity-evidence-from-forbe
0,Convolution neural networks for pothole detection of critical road infrastructure,"Pandey, A. K.",Apr 2022,https://pureportal.coventry.ac.uk/en/publications/convolution-neural-networks-for-pothole-detection-of-critical-roa
0,The onset of instabilities and finite amplitude waves in a model of aluminum reduction cells with nonuniform cathode current,"Pedchenko, A.",Mar 2021,https://pureportal.coventry.ac.uk/en/publications/the-onset-of-instabilities-and-finite-amplitude-waves-in-a-model-
0,The Effect of “Wave Breakers” on the Magnetohydrodynamic Instability in Aluminum Reduction Cells,"Pedcenko, A.",Feb 2017,https://pureportal.coventry.ac.uk/en/publications/the-effect-of-wave-breakers-on-the-magnetohydrodynamic-instabilit-2
0,Linear stability of buoyant convection in a horizontal layer of an electrically conducting fluid in moderate and high vertical magnetic field,"Pedcenko, A.",21 Sept 2016,https://pureportal.coventry.ac.uk/en/publications/linear-stability-of-buoyant-convection-in-a-horizontal-layer-of-a-2
0,Velocity measurements in the liquid metal flow driven by a two-phase inductor,"Pedcenko, A.",2013,https://pureportal.coventry.ac.uk/en/publications/velocity-measurements-in-the-liquid-metal-flow-driven-by-a-two-ph-2
0,The Use of Supercomputing to Support Advanced Visualisation Technology in Superyacht Design,"Pedcenko, A.",Sept 2011,https://pureportal.coventry.ac.uk/en/publications/the-use-of-supercomputing-to-support-advanced-visualisation-techn-2
0,Experimental model of the interfacial instability in aluminium reduction cells,"Pedcenko, A.",2009,https://pureportal.coventry.ac.uk/en/publications/experimental-model-of-the-interfacial-instability-in-aluminium-re-2
0,Analytical results for a stochastic model of gene expression with arbitrary partitioning of proteins,"Platini, T.",12 Apr 2018,https://pureportal.coventry.ac.uk/en/publications/analytical-results-for-a-stochastic-model-of-gene-expression-with
0,Quantum repeated interactions and the chaos game,"Platini, T.",28 Aug 2018,https://pureportal.coventry.ac.uk/en/publications/quantum-repeated-interactions-and-the-chaos-game
0,A Networks-Science Investigation into the Epic Poems of Ossian,"Kenna, R.",21 Oct 2016,https://pureportal.coventry.ac.uk/en/publications/a-networks-science-investigation-into-the-epic-poems-of-ossian-2
0,Stochastic analysis of an incoherent feedforward genetic motif,"Platini, T.",1 Aug 2016,https://pureportal.coventry.ac.uk/en/publications/stochastic-analysis-of-an-incoherent-feedforward-genetic-motif-2
0,Entanglement replication via quantum repeated interactions,"Platini, T.",27 Apr 2015,https://pureportal.coventry.ac.uk/en/publications/entanglement-replication-via-quantum-repeated-interactions
0,Birth and death in Lineland or a purely geometric model of creation and annihilation of particles in low dimension,"Platini, T.",9 Sept 2014,https://pureportal.coventry.ac.uk/en/publications/birth-and-death-in-lineland-or-a-purely-geometric-model-of-creati-2
0,Exact Distributions for Stochastic Gene Expression Models with Bursting and Feedback,"Platini, T.",31 Dec 2014,https://pureportal.coventry.ac.uk/en/publications/exact-distributions-for-stochastic-gene-expression-models-with-bu-2
0,Exact protein distributions for stochastic models of gene expression using partitioning of Poisson processes,"Platini, T.",2013,https://pureportal.coventry.ac.uk/en/publications/exact-protein-distributions-for-stochastic-models-of-gene-express-2
0,Quantum nonequilibrium steady states induced by repeated interactions,"Platini, T.",2009,https://pureportal.coventry.ac.uk/en/publications/quantum-nonequilibrium-steady-states-induced-by-repeated-interact-2
0,Entanglement evolution after connecting finite to infinite quantum chains,"Platini, T.",2008,https://pureportal.coventry.ac.uk/en/publications/entanglement-evolution-after-connecting-finite-to-infinite-quantu-2
0,Work fluctuations in quantum spin chains,"Platini, T.",2008,https://pureportal.coventry.ac.uk/en/publications/work-fluctuations-in-quantum-spin-chains-2
0,BCFL logging: An approach to acquire and preserve admissible digital forensics evidence in cloud ecosystem,"Shah, N.",Sept 2021,https://pureportal.coventry.ac.uk/en/publications/bcfl-logging-an-approach-to-acquire-and-preserve-admissible-digit
0,A history and theory of textual event detection and recognition,"Shah, N.",17 Nov 2020,https://pureportal.coventry.ac.uk/en/publications/a-history-and-theory-of-textual-event-detection-and-recognition
0,Supporting poverty-stricken college students in smart campus,"Shah, N.",Oct 2020,https://pureportal.coventry.ac.uk/en/publications/supporting-poverty-stricken-college-students-in-smart-campus
0,Core domain ontology for joining processes to consolidate welding standards,"Shah, N.",Oct 2019,https://pureportal.coventry.ac.uk/en/publications/core-domain-ontology-for-joining-processes-to-consolidate-welding
0,CPS Data Streams Analytics based on Machine Learning for Cloud and Fog Computing: A Survey,"Fei, X.",Jan 2019,https://pureportal.coventry.ac.uk/en/publications/cps-data-streams-analytics-based-on-machine-learning-for-cloud-an
0,Improving generalization ability of Instance-transfer Based Imbalanced Sentiment Classification of Turn-Level Interactive Chinese Texts,"Fei, X.",Jun 2019,https://pureportal.coventry.ac.uk/en/publications/improving-generalization-ability-of-instance-transfer-based-imbal
0,Modeling industry 4.0 based fog computing environments for application analysis and deployment,"Lewandowski, J.",Feb 2019,https://pureportal.coventry.ac.uk/en/publications/modeling-industry-40-based-fog-computing-environments-for-applica
0,Recognizing Multidimensional Engagement of E-learners Based on Multi-channel Data in E-learning Environment,"Shah, N.",25 Oct 2019,https://pureportal.coventry.ac.uk/en/publications/recognizing-multidimensional-engagement-of-e-learners-based-on-mu
0,A multi-constraint learning path recommendation algorithm based on knowledge map,"Shah, N.",1 Mar 2018,https://pureportal.coventry.ac.uk/en/publications/a-multi-constraint-learning-path-recommendation-algorithm-based-o
0,Exploring open information via event network,"Shah, N.",2017,https://pureportal.coventry.ac.uk/en/publications/exploring-open-information-via-event-network
0,A multi-layer Internet of things database schema for online-to-offline systems,"Shah, N.",19 Aug 2016,https://pureportal.coventry.ac.uk/en/publications/a-multi-layer-internet-of-things-database-schema-for-online-to-of-2
0,A process-mining-based scenarios generation method for SOA application development,"Shah, N.",Sept 2016,https://pureportal.coventry.ac.uk/en/publications/a-process-mining-based-scenarios-generation-method-for-soa-applic-2
0,A topic sentence-based instance transfer method for imbalanced sentiment classification of Chinese product reviews,"Shah, N.",2016,https://pureportal.coventry.ac.uk/en/publications/a-topic-sentence-based-instance-transfer-method-for-imbalanced-se-2
0,Design and prototype implementation of social value evaluation system for voluntary service,"Shah, N.",2016,https://pureportal.coventry.ac.uk/en/publications/design-and-prototype-implementation-of-social-value-evaluation-sy-2
0,Mining Suspicious Tax Evasion Groups in Big Data,"Shah, N.",1 Oct 2016,https://pureportal.coventry.ac.uk/en/publications/mining-suspicious-tax-evasion-groups-in-big-data-2
0,Using a wireless visual sensor network to harmonically navigate multiple low-cost wheelchairs in an indoor environment,"Shah, N.",Feb 2016,https://pureportal.coventry.ac.uk/en/publications/using-a-wireless-visual-sensor-network-to-harmonically-navigate-m-2
0,Virtual machine consolidated placement based on multi-objective biogeography-based optimization,"Shah, N.",Jan 2016,https://pureportal.coventry.ac.uk/en/publications/virtual-machine-consolidated-placement-based-on-multi-objective-b-2
0,A Framework for Workload-Aware Views Materialisation of Semantic Databases,"Shah, N.",2015,https://pureportal.coventry.ac.uk/en/publications/a-framework-for-workload-aware-views-materialisation-of-semantic--2
0,Multi-agent system for energy consumption optimisation in higher education institutions,"Shah, N.",2015,https://pureportal.coventry.ac.uk/en/publications/multi-agent-system-for-energy-consumption-optimisation-in-higher--2
0,Multi-objective Optimization Algorithm Based on BBO for Virtual Machine Consolidation Problem,"Shah, N.",2015,https://pureportal.coventry.ac.uk/en/publications/multi-objective-optimization-algorithm-based-on-bbo-for-virtual-m-2
0,An adaptable optimizer for green component design,"Shah, N.",2014,https://pureportal.coventry.ac.uk/en/publications/an-adaptable-optimizer-for-green-component-design-2
0,An intelligent framework for activity led learning in network planning and management,"Shah, N.",2014,https://pureportal.coventry.ac.uk/en/publications/an-intelligent-framework-for-activity-led-learning-in-network-pla-2
0,NORA: Network oriented resource allocation for data intensive applications in the cloud environment,"Shah, N.",8 Jul 2014,https://pureportal.coventry.ac.uk/en/publications/nora-network-oriented-resource-allocation-for-data-intensive-appl
0,A framework for energy monitoring and management system for educational institutions,"Shah, N.",Dec 2013,https://pureportal.coventry.ac.uk/en/publications/a-framework-for-energy-monitoring-and-management-system-for-educa-2
0,An intelligent energy management system for educational buildings,"Shah, N.",2013,https://pureportal.coventry.ac.uk/en/publications/an-intelligent-energy-management-system-for-educational-buildings-2
0,"Integration, optimization and usability of enterprise applications","Shah, N.",2013,https://pureportal.coventry.ac.uk/en/publications/integration-optimization-and-usability-of-enterprise-applications-2
0,"Information retrieval, decision making process and user needs","Shah, N.",Jul 2012,https://pureportal.coventry.ac.uk/en/publications/information-retrieval-decision-making-process-and-user-needs
0,"Integration, optimization and usability of enterprise applications","Shah, N.",2012,https://pureportal.coventry.ac.uk/en/publications/integration-optimization-and-usability-of-enterprise-applications-3
0,ARREST: From work practices to redesign for usability,"Shah, N.",Feb 2011,https://pureportal.coventry.ac.uk/en/publications/arrest-from-work-practices-to-redesign-for-usability-2
0,A service-oriented travel portal and engineering platform,"Shah, N.",2011,https://pureportal.coventry.ac.uk/en/publications/a-service-oriented-travel-portal-and-engineering-platform-2
0,Project management system review and redesign using user-centred design methodology,"Shah, N.",2011,https://pureportal.coventry.ac.uk/en/publications/project-management-system-review-and-redesign-using-user-centred-
0,Towards the development of an integrated framework for enhancing enterprise search using latent semantic indexing,"Shah, N.",2011,https://pureportal.coventry.ac.uk/en/publications/towards-the-development-of-an-integrated-framework-for-enhancing-
0,E-marketing strategy for businesses,"Shah, N.",2010,https://pureportal.coventry.ac.uk/en/publications/e-marketing-strategy-for-businesses
0,Ethnographically informed agent based computational model for collaborative systems,"Halloran, J.",22 Nov 2010,https://pureportal.coventry.ac.uk/en/publications/ethnographically-informed-agent-based-computational-model-for-col
0,On the partitioning of dynamic workforce scheduling problems,"Shah, N.",2010,https://pureportal.coventry.ac.uk/en/publications/on-the-partitioning-of-dynamic-workforce-scheduling-problems-2
0,A QoS perspective on exception diagnosis in service-oriented computing,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/a-qos-perspective-on-exception-diagnosis-in-service-oriented-comp-2
0,Exception representation and management in open multi-agent systems,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/exception-representation-and-management-in-open-multi-agent-syste-2
0,Monitoring appliances sensor data in home environment: Issues and challenges,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/monitoring-appliances-sensor-data-in-home-environment-issues-and-
0,Ontological on-line analytical processing for integrating energy sensor data,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/ontological-on-line-analytical-processing-for-integrating-energy--2
0,The degree of dynamism for workforce scheduling problem with stochastic task duration,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/the-degree-of-dynamism-for-workforce-scheduling-problem-with-stoc-2
0,User-centred design and evaluation of support management system,"Shah, N.",2009,https://pureportal.coventry.ac.uk/en/publications/user-centred-design-and-evaluation-of-support-management-system
0,An agent based approach to address QoS issues in service oriented applications,"Shah, N.",10 Jun 2008,https://pureportal.coventry.ac.uk/en/publications/an-agent-based-approach-to-address-qos-issues-in-service-oriented
0,Development of context-aware systems to support human-human communication and collaboration,"Shah, N.",18 Apr 2008,https://pureportal.coventry.ac.uk/en/publications/development-of-context-aware-systems-to-support-human-human-commu
0,On the partitioning of dynamic scheduling problems -: assigning technicians to areas,"Shah, N.",2008,https://pureportal.coventry.ac.uk/en/publications/on-the-partitioning-of-dynamic-scheduling-problems-assigning-tech-2
0,User-centred design and evaluation of WAP-based systems,"Shah, N.",2008,https://pureportal.coventry.ac.uk/en/publications/user-centred-design-and-evaluation-of-wap-based-systems
0,Developing ubiquitous collaborating multi-agent systems based on QoS requirements,"Shah, N.",2007,https://pureportal.coventry.ac.uk/en/publications/developing-ubiquitous-collaborating-multi-agent-systems-based-on-
0,Ontological model for exception management in open multi-agent systems,"Shah, N.",30 Jul 2007,https://pureportal.coventry.ac.uk/en/publications/ontological-model-for-exception-management-in-open-multi-agent-sy
0,A user perspective of QoS for ubiquitous collaborating systems,"Shah, N. H.",2006,https://pureportal.coventry.ac.uk/en/publications/a-user-perspective-of-qos-for-ubiquitous-collaborating-systems
0,LIFT: lncRNA identification and function-prediction tool,"Shuttleworth, J.",17 Jan 2022,https://pureportal.coventry.ac.uk/en/publications/lift-lncrna-identification-and-function-prediction-tool
0,Assessing the perceived realism of agent grouping dynamics for adaptation and simulation,"Shuttleworth, J.",1 Dec 2019,https://pureportal.coventry.ac.uk/en/publications/assessing-the-perceived-realism-of-agent-grouping-dynamics-for-ad
0,PLIT: An alignment-free computational tool for identification of long non-coding RNAs in plant transcriptomic datasets,"Shuttleworth, J.",Feb 2019,https://pureportal.coventry.ac.uk/en/publications/plit-an-alignment-free-computational-tool-for-identification-of-l
0,A dynamic Markov model for nth-order movement prediction,"Shuttleworth, J.",Nov 2017,https://pureportal.coventry.ac.uk/en/publications/a-dynamic-markov-model-for-nth-order-movement-prediction
0,Detection System for Grey and Colour Images Based on Extracting Features of Difference Image and Renormalized Histogram,"Shuttleworth, J.",Mar 2017,https://pureportal.coventry.ac.uk/en/publications/detection-system-for-grey-and-colour-images-based-on-extracting-f
0,The projection and measurement of cyberpower,"Shaikh, S. A.",Jul 2017,https://pureportal.coventry.ac.uk/en/publications/the-projection-and-measurement-of-cyberpower-2
0,Automatic Detection Of Microaneurysms In Colour Fundus Images For Diabetic Retinopathy Screening,"Palade, V.",Jul 2016,https://pureportal.coventry.ac.uk/en/publications/automatic-detection-of-microaneurysms-in-colour-fundus-images-for-2
0,Automatic screening and classification of diabetic retinopathy and maculopathy using fuzzy image processing,"Palade, V.",Dec 2016,https://pureportal.coventry.ac.uk/en/publications/automatic-screening-and-classification-of-diabetic-retinopathy-an
0,A Model for Characterizing Cyberpower,"Shaikh, S. A.",Nov 2015,https://pureportal.coventry.ac.uk/en/publications/a-model-for-characterizing-cyberpower-2
0,Automatic detection of microaneurysms for diabetic retinopathy screening using fuzzy image processing,"Palade, V.",22 Oct 2015,https://pureportal.coventry.ac.uk/en/publications/automatic-detection-of-microaneurysms-for-diabetic-retinopathy-sc
0,Automatic Segmentation in Breast Cancer Using Watershed Algorithm,"Shuttleworth, J.",Apr 2015,https://pureportal.coventry.ac.uk/en/publications/automatic-segmentation-in-breast-cancer-using-watershed-algorithm-2
0,Detection of diabetic retinopathy and maculopathy in eye fundus images using fuzzy image processing,"Palade, V.",30 Aug 2015,https://pureportal.coventry.ac.uk/en/publications/detection-of-diabetic-retinopathy-and-maculopathy-in-eye-fundus-i
0,A generalized approach for computation of near field radiation pattern of an antenna,"Shuttleworth, J.",2014,https://pureportal.coventry.ac.uk/en/publications/a-generalized-approach-for-computation-of-near-field-radiation-pa-2
0,Automatic Screening and Classification of Diabetic Retinopathy Fundus Images,"Palade, V.",Sept 2014,https://pureportal.coventry.ac.uk/en/publications/automatic-screening-and-classification-of-diabetic-retinopathy-fu-2
0,Performance evaluation for data reduction techniques of hyperspectral images,"Shuttleworth, J.",2014,https://pureportal.coventry.ac.uk/en/publications/performance-evaluation-for-data-reduction-techniques-of-hyperspec-2
0,Quality metrics evaluation of hyperspectral images,"Shuttleworth, J.",Dec 2014,https://pureportal.coventry.ac.uk/en/publications/quality-metrics-evaluation-of-hyperspectral-images-2
0,Develop a Detection System for Grey and ColourStego Images,"Shuttleworth, J.",2013,https://pureportal.coventry.ac.uk/en/publications/develop-a-detection-system-for-grey-and-colourstego-images
0,In at the deep end: an activity-led introduction to first year creative computing,"Halloran, J.",Sept 2012,https://pureportal.coventry.ac.uk/en/publications/in-at-the-deep-end-an-activity-led-introduction-to-first-year-cre-2
0,FieldMAP: a spatiotemporal field monitoring application prototyping framework,"Brusey, J.",Nov 2009,https://pureportal.coventry.ac.uk/en/publications/fieldmap-a-spatiotemporal-field-monitoring-application-prototypin-2
0,Wireless sensor networks for aerospace applications- thermal monitoring for a gas turbine engine,"Goldsmith, D.",2009,https://pureportal.coventry.ac.uk/en/publications/wireless-sensor-networks-for-aerospace-applications-thermal-monit-2
0,Prototype of a wireless monitoring system for a gas turbine engine,"Goldsmith, D.",Sept 2008,https://pureportal.coventry.ac.uk/en/publications/prototype-of-a-wireless-monitoring-system-for-a-gas-turbine-engin-2
0,Wireless instrumentation for aerospace applications—thermal monitoring for a gas turbine engine,"Goldsmith, D.",2008,https://pureportal.coventry.ac.uk/en/publications/wireless-instrumentation-for-aerospace-applicationsthermal-monito-2
0,Experimental applications of mapping services in wireless sensor networks,"Shuttleworth, J.",4 Sept 2007,https://pureportal.coventry.ac.uk/en/publications/experimental-applications-of-mapping-services-in-wireless-sensor-
0,Sense-enabled mixed reality museum exhibitions,"Goldsmith, D.",2007,https://pureportal.coventry.ac.uk/en/publications/sense-enabled-mixed-reality-museum-exhibitions-2
0,A Scalable Linear-Time Algorithm for Horizontal Visibility Graph Construction Over Long Sequences,"Stephen, C.",13 Jan 2022,https://pureportal.coventry.ac.uk/en/publications/a-scalable-linear-time-algorithm-for-horizontal-visibility-graph-
0,Horizon Visibility Graphs and Time Series Merge Trees are Dual,"Stephen, C.",20 Jun 2019,https://pureportal.coventry.ac.uk/en/publications/horizon-visibility-graphs-and-time-series-merge-trees-are-dual
0,Sinkhorn Divergence of Topological Signature Estimates for Time Series Classification,"Stephen, C.",17 Jan 2019,https://pureportal.coventry.ac.uk/en/publications/sinkhorn-divergence-of-topological-signature-estimates-for-time-s
0,Dynamic phase and group detection in pedestrian crowd data using multiplex visibility graphs,"Stephen, C.",2015,https://pureportal.coventry.ac.uk/en/publications/dynamic-phase-and-group-detection-in-pedestrian-crowd-data-using--2
0,ADTH: Bounded Nodal Delay for Better Performance in Wireless Ad-hoc Networks,"Wang, X.",Feb 2019,https://pureportal.coventry.ac.uk/en/publications/adth-bounded-nodal-delay-for-better-performance-in-wireless-ad-ho
0,Implementing an SDN based learning switch to measure and evaluate UDP traffic,"Wang, X.",Feb 2018,https://pureportal.coventry.ac.uk/en/publications/implementing-an-sdn-based-learning-switch-to-measure-and-evaluate
0,Interactive Behaviour Between the Dynamic Arrival Process of Complex Traffic Source and a Bottleneck Queue,"Wang, X.",29 Oct 2018,https://pureportal.coventry.ac.uk/en/publications/interactive-behaviour-between-the-dynamic-arrival-process-of-comp
0,IMPROVING PERFORMANCE OF IEEE 802.11 BY A DYNAMIC CONTROL BACKOFF ALGORITHM UNDER UNSATURATED TRAFFIC LOADS,"Wang, X.",Dec 2015,https://pureportal.coventry.ac.uk/en/publications/improving-performance-of-ieee-80211-by-a-dynamic-control-backoff--2
0,Design and Implementation of Access Control and Delegation Model in Road Transport Management System,"Xingang, W.",2014,https://pureportal.coventry.ac.uk/en/publications/design-and-implementation-of-access-control-and-delegation-model--2
0,A multi-class mobility model for dynamic and dependable systems,"Wang, X.",1 Jul 2013,https://pureportal.coventry.ac.uk/en/publications/a-multi-class-mobility-model-for-dynamic-and-dependable-systems
0,Ad hoc on-demand multipath distance vector routing with backup route update mechanism,"Wang, X.",2012,https://pureportal.coventry.ac.uk/en/publications/ad-hoc-on-demand-multipath-distance-vector-routing-with-backup-ro
0,QBLUE: A new congestion control algorithm based on queuing theory,"Wang, X.",2012,https://pureportal.coventry.ac.uk/en/publications/qblue-a-new-congestion-control-algorithm-based-on-queuing-theory
0,A novel energy efficient clustering technique based on virtual hexagon for wireless sensor networks,"Wang, X.",Apr 2011,https://pureportal.coventry.ac.uk/en/publications/a-novel-energy-efficient-clustering-technique-based-on-virtual-he
0,Controlling mean queuing delay under multi-class bursty and correlated traffic,"Wang, X.",2011,https://pureportal.coventry.ac.uk/en/publications/controlling-mean-queuing-delay-under-multi-class-bursty-and-corre-2
0,Further performance study of ARED algorithm based on the 2nd order difference equation,"Wang, X.",Dec 2011,https://pureportal.coventry.ac.uk/en/publications/further-performance-study-of-ared-algorithm-based-on-the-2nd-orde
0,Heuristic Active Queue Management with Hazard rate function,"Wang, X.",2011,https://pureportal.coventry.ac.uk/en/publications/heuristic-active-queue-management-with-hazard-rate-function
0,QoS enhancements and performance analysis for delay sensitive applications,"Wang, X.",2011,https://pureportal.coventry.ac.uk/en/publications/qos-enhancements-and-performance-analysis-for-delay-sensitive-app-2
0,Adaptive FEC algorithm based on prediction of video quality and bandwidth utilization ratio,"Wang, X.",2010,https://pureportal.coventry.ac.uk/en/publications/adaptive-fec-algorithm-based-on-prediction-of-video-quality-and-b-2
0,A new load balancing and data collection algorithm for energy saving in wireless sensor networks,"Wang, X.",Dec 2010,https://pureportal.coventry.ac.uk/en/publications/a-new-load-balancing-and-data-collection-algorithm-for-energy-sav-2
0,Impact of AQM scheme on WLANs using queue Thresholds,"Wang, X.",Jan 2010,https://pureportal.coventry.ac.uk/en/publications/impact-of-aqm-scheme-on-wlans-using-queue-thresholds
0,Improving fairness in Ad Hoc Networks through collision rate control,"Wang, X.",2010,https://pureportal.coventry.ac.uk/en/publications/improving-fairness-in-ad-hoc-networks-through-collision-rate-cont
0,NLAR: A new approach to AQM,"Wang, X.",2010,https://pureportal.coventry.ac.uk/en/publications/nlar-a-new-approach-to-aqm
0,Study of ARED algorithm based on the 2nd order difference equation,"Wang, X.",2010,https://pureportal.coventry.ac.uk/en/publications/study-of-ared-algorithm-based-on-the-2nd-order-difference-equatio
0,DSP-based bottleneck bandwidth estimation,"Wang, X.",2009,https://pureportal.coventry.ac.uk/en/publications/dsp-based-bottleneck-bandwidth-estimation-2
0,Performance modelling of IEEE 802.11 DCF using equilibrium point analysis,"Wang, X.",2009,https://pureportal.coventry.ac.uk/en/publications/performance-modelling-of-ieee-80211-dcf-using-equilibrium-point-a-2
0,Discrete-time performance analysis of a congestion control mechanism based on RED under multi-class bursty and correlated traffic,"Wang, X.",Oct 2007,https://pureportal.coventry.ac.uk/en/publications/discrete-time-performance-analysis-of-a-congestion-control-mechan
0,Performance modeling of IEEE 802.11 DCF using equilibrium point analysis,"Wang, X.",15 May 2006,https://pureportal.coventry.ac.uk/en/publications/performance-modeling-of-ieee-80211-dcf-using-equilibrium-point-an
0,XXXII IUPAP Conference on Computational Physics,"Fytas, N. G.",28 Mar 2022,https://pureportal.coventry.ac.uk/en/publications/xxxii-iupap-conference-on-computational-physics
0,Extracting partition function zeros from Fukui-Todo simulations,"Holovatch, Y.",18 Oct 2021,https://pureportal.coventry.ac.uk/en/publications/extracting-partition-function-zeros-from-fukui-todo-simulations
0,"The large-m limit, and spin liquid correlations in kagome-like spin models","Yavors'kii, T.",2017,https://pureportal.coventry.ac.uk/en/publications/the-large-m-limit-and-spin-liquid-correlations-in-kagome-like-spi-2
